RUN	pokemonapi.PokemonApiTest	pokemonapitest	1720738192568	 	3.11.3
USER	Pokemon API Test	START	1720738201309
REQUEST		Get Pikachu	1720738201256	1720738201305	OK	 
USER	Pokemon API Test	END	1720738201310
USER	Pokemon API Test	START	1720738201310
REQUEST		Get Pikachu	1720738201253	1720738201315	OK	 
USER	Pokemon API Test	END	1720738201321
USER	Pokemon API Test	START	1720738201321
REQUEST		Get Pikachu	1720738201255	1720738201319	OK	 
USER	Pokemon API Test	END	1720738201323
USER	Pokemon API Test	START	1720738201323
REQUEST		Get Pikachu	1720738201275	1720738201322	OK	 
USER	Pokemon API Test	END	1720738201325
USER	Pokemon API Test	START	1720738201325
REQUEST		Get Pikachu	1720738201284	1720738201334	OK	 
USER	Pokemon API Test	END	1720738201338
REQUEST		Get Pikachu	1720738201296	1720738201337	OK	 
USER	Pokemon API Test	END	1720738201340
USER	Pokemon API Test	START	1720738201340
USER	Pokemon API Test	START	1720738201340
REQUEST		Get Pikachu	1720738201302	1720738201344	OK	 
USER	Pokemon API Test	END	1720738201345
USER	Pokemon API Test	START	1720738201345
REQUEST		Get Pikachu	1720738201294	1720738201344	OK	 
USER	Pokemon API Test	END	1720738201350
USER	Pokemon API Test	START	1720738201357
REQUEST		Get Pikachu	1720738201323	1720738201363	OK	 
USER	Pokemon API Test	END	1720738201364
USER	Pokemon API Test	START	1720738201364
REQUEST		Get Pikachu	1720738201306	1720738201360	OK	 
USER	Pokemon API Test	END	1720738201365
USER	Pokemon API Test	START	1720738201365
REQUEST		Get Pikachu	1720738201309	1720738201367	OK	 
USER	Pokemon API Test	END	1720738201371
USER	Pokemon API Test	START	1720738201371
REQUEST		Get Pikachu	1720738201310	1720738201373	OK	 
USER	Pokemon API Test	END	1720738201377
USER	Pokemon API Test	START	1720738201377
REQUEST		Get Pikachu	1720738201321	1720738201382	OK	 
USER	Pokemon API Test	END	1720738201385
USER	Pokemon API Test	START	1720738201385
REQUEST		Get Pikachu	1720738201325	1720738201393	OK	 
USER	Pokemon API Test	END	1720738201396
USER	Pokemon API Test	START	1720738201396
REQUEST		Get Pikachu	1720738201357	1720738201400	OK	 
USER	Pokemon API Test	END	1720738201401
USER	Pokemon API Test	START	1720738201401
REQUEST		Get Pikachu	1720738201340	1720738201398	OK	 
USER	Pokemon API Test	END	1720738201403
USER	Pokemon API Test	START	1720738201403
REQUEST		Get Pikachu	1720738201340	1720738201398	OK	 
USER	Pokemon API Test	END	1720738201404
USER	Pokemon API Test	START	1720738201404
REQUEST		Get Pikachu	1720738201345	1720738201405	OK	 
USER	Pokemon API Test	END	1720738201409
USER	Pokemon API Test	START	1720738201409
REQUEST		Get Pikachu	1720738201364	1720738201406	OK	 
USER	Pokemon API Test	END	1720738201410
USER	Pokemon API Test	START	1720738201410
REQUEST		Get Pikachu	1720738201385	1720738201423	OK	 
USER	Pokemon API Test	END	1720738201424
USER	Pokemon API Test	START	1720738201424
REQUEST		Get Pikachu	1720738201377	1720738201424	OK	 
USER	Pokemon API Test	END	1720738201428
USER	Pokemon API Test	START	1720738201429
REQUEST		Get Pikachu	1720738201366	1720738201427	OK	 
USER	Pokemon API Test	END	1720738201430
USER	Pokemon API Test	START	1720738201431
REQUEST		Get Pikachu	1720738201372	1720738201431	OK	 
USER	Pokemon API Test	END	1720738201435
USER	Pokemon API Test	START	1720738201435
REQUEST		Get Pikachu	1720738201409	1720738201444	OK	 
USER	Pokemon API Test	END	1720738201444
USER	Pokemon API Test	START	1720738201445
REQUEST		Get Pikachu	1720738201402	1720738201449	OK	 
USER	Pokemon API Test	END	1720738201453
USER	Pokemon API Test	START	1720738201453
REQUEST		Get Pikachu	1720738201404	1720738201457	OK	 
USER	Pokemon API Test	END	1720738201461
USER	Pokemon API Test	START	1720738201461
REQUEST		Get Pikachu	1720738201435	1720738201465	OK	 
USER	Pokemon API Test	END	1720738201465
USER	Pokemon API Test	START	1720738201466
REQUEST		Get Pikachu	1720738201397	1720738201464	OK	 
USER	Pokemon API Test	END	1720738201468
USER	Pokemon API Test	START	1720738201468
REQUEST		Get Pikachu	1720738201403	1720738201468	OK	 
USER	Pokemon API Test	END	1720738201472
USER	Pokemon API Test	START	1720738201472
REQUEST		Get Pikachu	1720738201431	1720738201480	OK	 
REQUEST		Get Pikachu	1720738201410	1720738201480	OK	 
USER	Pokemon API Test	END	1720738201484
USER	Pokemon API Test	START	1720738201488
USER	Pokemon API Test	END	1720738201490
USER	Pokemon API Test	START	1720738201490
REQUEST		Get Pikachu	1720738201428	1720738201487	OK	 
USER	Pokemon API Test	END	1720738201492
USER	Pokemon API Test	START	1720738201493
REQUEST		Get Pikachu	1720738201445	1720738201499	OK	 
USER	Pokemon API Test	END	1720738201503
REQUEST		Get Pikachu	1720738201453	1720738201502	OK	 
USER	Pokemon API Test	END	1720738201507
USER	Pokemon API Test	START	1720738201507
REQUEST		Get Pikachu	1720738201469	1720738201506	OK	 
USER	Pokemon API Test	START	1720738201507
REQUEST		Get Pikachu	1720738201429	1720738201503	OK	 
USER	Pokemon API Test	END	1720738201508
USER	Pokemon API Test	START	1720738201508
USER	Pokemon API Test	END	1720738201509
USER	Pokemon API Test	START	1720738201509
REQUEST		Get Pikachu	1720738201461	1720738201516	OK	 
USER	Pokemon API Test	END	1720738201520
REQUEST		Get Pikachu	1720738201466	1720738201518	OK	 
USER	Pokemon API Test	END	1720738201522
USER	Pokemon API Test	START	1720738201523
REQUEST		Get Pikachu	1720738201473	1720738201521	OK	 
USER	Pokemon API Test	END	1720738201525
USER	Pokemon API Test	START	1720738201525
USER	Pokemon API Test	START	1720738201525
REQUEST		Get Pikachu	1720738201493	1720738201537	OK	 
USER	Pokemon API Test	END	1720738201541
USER	Pokemon API Test	START	1720738201541
REQUEST		Get Pikachu	1720738201491	1720738201537	OK	 
USER	Pokemon API Test	END	1720738201544
USER	Pokemon API Test	START	1720738201544
REQUEST		Get Pikachu	1720738201507	1720738201550	OK	 
USER	Pokemon API Test	END	1720738201551
USER	Pokemon API Test	START	1720738201551
REQUEST		Get Pikachu	1720738201526	1720738201558	OK	 
USER	Pokemon API Test	END	1720738201559
USER	Pokemon API Test	START	1720738201559
REQUEST		Get Pikachu	1720738201491	1720738201555	OK	 
USER	Pokemon API Test	END	1720738201561
REQUEST		Get Pikachu	1720738201509	1720738201558	OK	 
USER	Pokemon API Test	END	1720738201562
USER	Pokemon API Test	START	1720738201562
USER	Pokemon API Test	START	1720738201562
REQUEST		Get Pikachu	1720738201509	1720738201563	OK	 
USER	Pokemon API Test	END	1720738201567
USER	Pokemon API Test	START	1720738201568
REQUEST		Get Pikachu	1720738201526	1720738201579	OK	 
USER	Pokemon API Test	END	1720738201589
REQUEST		Get Pikachu	1720738201523	1720738201578	OK	 
USER	Pokemon API Test	END	1720738201589
USER	Pokemon API Test	START	1720738201590
REQUEST		Get Pikachu	1720738201508	1720738201579	OK	 
USER	Pokemon API Test	START	1720738201590
USER	Pokemon API Test	END	1720738201591
USER	Pokemon API Test	START	1720738201591
REQUEST		Get Pikachu	1720738201541	1720738201593	OK	 
USER	Pokemon API Test	END	1720738201597
USER	Pokemon API Test	START	1720738201597
REQUEST		Get Pikachu	1720738201551	1720738201605	OK	 
USER	Pokemon API Test	END	1720738201610
USER	Pokemon API Test	START	1720738201610
REQUEST		Get Pikachu	1720738201559	1720738201615	OK	 
USER	Pokemon API Test	END	1720738201616
REQUEST		Get Pikachu	1720738201562	1720738201612	OK	 
USER	Pokemon API Test	END	1720738201619
REQUEST		Get Pikachu	1720738201563	1720738201615	OK	 
USER	Pokemon API Test	END	1720738201619
USER	Pokemon API Test	START	1720738201619
USER	Pokemon API Test	START	1720738201619
USER	Pokemon API Test	START	1720738201620
REQUEST		Get Pikachu	1720738201544	1720738201609	OK	 
USER	Pokemon API Test	END	1720738201623
USER	Pokemon API Test	START	1720738201623
REQUEST		Get Pikachu	1720738201590	1720738201632	OK	 
USER	Pokemon API Test	END	1720738201633
USER	Pokemon API Test	START	1720738201633
REQUEST		Get Pikachu	1720738201568	1720738201630	OK	 
USER	Pokemon API Test	END	1720738201637
USER	Pokemon API Test	START	1720738201637
REQUEST		Get Pikachu	1720738201590	1720738201640	OK	 
USER	Pokemon API Test	END	1720738201643
USER	Pokemon API Test	START	1720738201643
REQUEST		Get Pikachu	1720738201620	1720738201648	OK	 
USER	Pokemon API Test	END	1720738201649
USER	Pokemon API Test	START	1720738201649
REQUEST		Get Pikachu	1720738201611	1720738201660	OK	 
REQUEST		Get Pikachu	1720738201591	1720738201657	OK	 
USER	Pokemon API Test	END	1720738201665
USER	Pokemon API Test	START	1720738201665
USER	Pokemon API Test	END	1720738201665
USER	Pokemon API Test	START	1720738201666
REQUEST		Get Pikachu	1720738201620	1720738201669	OK	 
USER	Pokemon API Test	END	1720738201673
USER	Pokemon API Test	START	1720738201673
REQUEST		Get Pikachu	1720738201623	1720738201672	OK	 
USER	Pokemon API Test	END	1720738201676
USER	Pokemon API Test	START	1720738201676
REQUEST		Get Pikachu	1720738201633	1720738201684	OK	 
REQUEST		Get Pikachu	1720738201598	1720738201687	OK	 
USER	Pokemon API Test	END	1720738201689
USER	Pokemon API Test	START	1720738201689
USER	Pokemon API Test	END	1720738201689
REQUEST		Get Pikachu	1720738201643	1720738201690	OK	 
USER	Pokemon API Test	END	1720738201691
USER	Pokemon API Test	START	1720738201691
REQUEST		Get Pikachu	1720738201637	1720738201690	OK	 
USER	Pokemon API Test	END	1720738201693
USER	Pokemon API Test	START	1720738201693
USER	Pokemon API Test	START	1720738201693
REQUEST		Get Pikachu	1720738201649	1720738201700	OK	 
USER	Pokemon API Test	END	1720738201704
USER	Pokemon API Test	START	1720738201705
REQUEST		Get Pikachu	1720738201620	1720738201702	OK	 
USER	Pokemon API Test	END	1720738201707
USER	Pokemon API Test	START	1720738201707
REQUEST		Get Pikachu	1720738201676	1720738201716	OK	 
USER	Pokemon API Test	END	1720738201717
USER	Pokemon API Test	START	1720738201717
REQUEST		Get Pikachu	1720738201666	1720738201717	OK	 
USER	Pokemon API Test	END	1720738201721
USER	Pokemon API Test	START	1720738201721
REQUEST		Get Pikachu	1720738201666	1720738201721	OK	 
USER	Pokemon API Test	END	1720738201726
USER	Pokemon API Test	START	1720738201726
REQUEST		Get Pikachu	1720738201673	1720738201731	OK	 
USER	Pokemon API Test	END	1720738201733
USER	Pokemon API Test	START	1720738201733
REQUEST		Get Pikachu	1720738201689	1720738201736	OK	 
REQUEST		Get Pikachu	1720738201705	1720738201739	OK	 
USER	Pokemon API Test	END	1720738201740
USER	Pokemon API Test	END	1720738201740
USER	Pokemon API Test	START	1720738201740
USER	Pokemon API Test	START	1720738201740
REQUEST		Get Pikachu	1720738201694	1720738201737	OK	 
USER	Pokemon API Test	END	1720738201742
USER	Pokemon API Test	START	1720738201742
REQUEST		Get Pikachu	1720738201691	1720738201742	OK	 
USER	Pokemon API Test	END	1720738201746
USER	Pokemon API Test	START	1720738201746
REQUEST		Get Pikachu	1720738201694	1720738201750	OK	 
USER	Pokemon API Test	END	1720738201754
USER	Pokemon API Test	START	1720738201755
REQUEST		Get Pikachu	1720738201707	1720738201758	OK	 
USER	Pokemon API Test	END	1720738201762
USER	Pokemon API Test	START	1720738201762
REQUEST		Get Pikachu	1720738201717	1720738201766	OK	 
REQUEST		Get Pikachu	1720738201733	1720738201773	OK	 
USER	Pokemon API Test	END	1720738201773
USER	Pokemon API Test	END	1720738201773
REQUEST		Get Pikachu	1720738201726	1720738201771	OK	 
USER	Pokemon API Test	END	1720738201774
USER	Pokemon API Test	START	1720738201775
USER	Pokemon API Test	START	1720738201775
USER	Pokemon API Test	START	1720738201777
REQUEST		Get Pikachu	1720738201721	1720738201778	OK	 
USER	Pokemon API Test	END	1720738201782
USER	Pokemon API Test	START	1720738201782
REQUEST		Get Pikachu	1720738201741	1720738201786	OK	 
USER	Pokemon API Test	END	1720738201789
USER	Pokemon API Test	START	1720738201789
REQUEST		Get Pikachu	1720738201742	1720738201793	OK	 
USER	Pokemon API Test	END	1720738201795
USER	Pokemon API Test	START	1720738201795
REQUEST		Get Pikachu	1720738201756	1720738201796	OK	 
USER	Pokemon API Test	END	1720738201797
USER	Pokemon API Test	START	1720738201797
REQUEST		Get Pikachu	1720738201740	1720738201795	OK	 
USER	Pokemon API Test	END	1720738201801
USER	Pokemon API Test	START	1720738201801
REQUEST		Get Pikachu	1720738201746	1720738201804	OK	 
USER	Pokemon API Test	END	1720738201808
USER	Pokemon API Test	START	1720738201808
REQUEST		Get Pikachu	1720738201782	1720738201815	OK	 
USER	Pokemon API Test	END	1720738201815
USER	Pokemon API Test	START	1720738201816
REQUEST		Get Pikachu	1720738201777	1720738201820	OK	 
USER	Pokemon API Test	END	1720738201824
USER	Pokemon API Test	START	1720738201824
REQUEST		Get Pikachu	1720738201775	1720738201820	OK	 
USER	Pokemon API Test	END	1720738201825
USER	Pokemon API Test	START	1720738201825
REQUEST		Get Pikachu	1720738201762	1720738201827	OK	 
REQUEST		Get Pikachu	1720738201775	1720738201826	OK	 
USER	Pokemon API Test	END	1720738201830
USER	Pokemon API Test	START	1720738201830
USER	Pokemon API Test	END	1720738201831
USER	Pokemon API Test	START	1720738201831
REQUEST		Get Pikachu	1720738201808	1720738201835	OK	 
USER	Pokemon API Test	END	1720738201837
USER	Pokemon API Test	START	1720738201837
REQUEST		Get Pikachu	1720738201789	1720738201841	OK	 
USER	Pokemon API Test	END	1720738201845
USER	Pokemon API Test	START	1720738201845
REQUEST		Get Pikachu	1720738201796	1720738201850	OK	 
REQUEST		Get Pikachu	1720738201797	1720738201850	OK	 
USER	Pokemon API Test	END	1720738201855
USER	Pokemon API Test	START	1720738201855
REQUEST		Get Pikachu	1720738201801	1720738201855	OK	 
USER	Pokemon API Test	END	1720738201858
USER	Pokemon API Test	START	1720738201858
USER	Pokemon API Test	END	1720738201859
USER	Pokemon API Test	START	1720738201859
REQUEST		Get Pikachu	1720738201831	1720738201863	OK	 
USER	Pokemon API Test	END	1720738201863
USER	Pokemon API Test	START	1720738201863
REQUEST		Get Pikachu	1720738201816	1720738201869	OK	 
USER	Pokemon API Test	END	1720738201874
USER	Pokemon API Test	START	1720738201874
REQUEST		Get Pikachu	1720738201825	1720738201876	OK	 
USER	Pokemon API Test	END	1720738201880
USER	Pokemon API Test	START	1720738201880
REQUEST		Get Pikachu	1720738201830	1720738201877	OK	 
USER	Pokemon API Test	END	1720738201881
USER	Pokemon API Test	START	1720738201881
REQUEST		Get Pikachu	1720738201825	1720738201881	OK	 
USER	Pokemon API Test	END	1720738201885
USER	Pokemon API Test	START	1720738201885
REQUEST		Get Pikachu	1720738201860	1720738201895	OK	 
USER	Pokemon API Test	END	1720738201896
USER	Pokemon API Test	START	1720738201896
REQUEST		Get Pikachu	1720738201840	1720738201893	OK	 
USER	Pokemon API Test	END	1720738201897
USER	Pokemon API Test	START	1720738201897
REQUEST		Get Pikachu	1720738201845	1720738201894	OK	 
USER	Pokemon API Test	END	1720738201899
USER	Pokemon API Test	START	1720738201899
REQUEST		Get Pikachu	1720738201859	1720738201908	OK	 
USER	Pokemon API Test	END	1720738201914
USER	Pokemon API Test	START	1720738201914
REQUEST		Get Pikachu	1720738201856	1720738201909	OK	 
USER	Pokemon API Test	END	1720738201916
USER	Pokemon API Test	START	1720738201916
REQUEST		Get Pikachu	1720738201864	1720738201921	OK	 
USER	Pokemon API Test	END	1720738201926
USER	Pokemon API Test	START	1720738201926
REQUEST		Get Pikachu	1720738201885	1720738201927	OK	 
USER	Pokemon API Test	END	1720738201928
USER	Pokemon API Test	START	1720738201928
REQUEST		Get Pikachu	1720738201875	1720738201926	OK	 
USER	Pokemon API Test	END	1720738201931
USER	Pokemon API Test	START	1720738201931
REQUEST		Get Pikachu	1720738201881	1720738201935	OK	 
USER	Pokemon API Test	END	1720738201939
USER	Pokemon API Test	START	1720738201939
REQUEST		Get Pikachu	1720738201881	1720738201939	OK	 
USER	Pokemon API Test	END	1720738201943
USER	Pokemon API Test	START	1720738201944
REQUEST		Get Pikachu	1720738201916	1720738201951	OK	 
USER	Pokemon API Test	END	1720738201952
REQUEST		Get Pikachu	1720738201897	1720738201952	OK	 
USER	Pokemon API Test	END	1720738201956
USER	Pokemon API Test	START	1720738201956
REQUEST		Get Pikachu	1720738201899	1720738201953	OK	 
USER	Pokemon API Test	END	1720738201957
USER	Pokemon API Test	START	1720738201957
USER	Pokemon API Test	START	1720738201957
REQUEST		Get Pikachu	1720738201896	1720738201957	OK	 
USER	Pokemon API Test	END	1720738201961
USER	Pokemon API Test	START	1720738201961
REQUEST		Get Pikachu	1720738201932	1720738201971	OK	 
USER	Pokemon API Test	END	1720738201976
USER	Pokemon API Test	START	1720738201976
REQUEST		Get Pikachu	1720738201944	1720738201978	OK	 
USER	Pokemon API Test	END	1720738201978
USER	Pokemon API Test	START	1720738201978
REQUEST		Get Pikachu	1720738201926	1720738201980	OK	 
USER	Pokemon API Test	END	1720738201982
USER	Pokemon API Test	START	1720738201982
REQUEST		Get Pikachu	1720738201914	1720738201983	OK	 
USER	Pokemon API Test	END	1720738201987
USER	Pokemon API Test	START	1720738201987
REQUEST		Get Pikachu	1720738201940	1720738201995	OK	 
USER	Pokemon API Test	END	1720738202000
USER	Pokemon API Test	START	1720738202000
REQUEST		Get Pikachu	1720738201928	1720738202000	OK	 
USER	Pokemon API Test	END	1720738202005
REQUEST		Get Pikachu	1720738201976	1720738202006	OK	 
USER	Pokemon API Test	END	1720738202007
USER	Pokemon API Test	START	1720738202008
REQUEST		Get Pikachu	1720738201956	1720738202004	OK	 
USER	Pokemon API Test	START	1720738202008
REQUEST		Get Pikachu	1720738201957	1720738202009	OK	 
USER	Pokemon API Test	END	1720738202013
USER	Pokemon API Test	END	1720738202013
USER	Pokemon API Test	START	1720738202013
REQUEST		Get Pikachu	1720738201962	1720738202010	OK	 
USER	Pokemon API Test	END	1720738202013
USER	Pokemon API Test	START	1720738202013
USER	Pokemon API Test	START	1720738202013
REQUEST		Get Pikachu	1720738201962	1720738202011	OK	 
USER	Pokemon API Test	END	1720738202015
USER	Pokemon API Test	START	1720738202015
REQUEST		Get Pikachu	1720738201987	1720738202029	OK	 
USER	Pokemon API Test	END	1720738202033
USER	Pokemon API Test	START	1720738202034
REQUEST		Get Pikachu	1720738201983	1720738202035	OK	 
USER	Pokemon API Test	END	1720738202039
USER	Pokemon API Test	START	1720738202039
REQUEST		Get Pikachu	1720738201979	1720738202035	OK	 
USER	Pokemon API Test	END	1720738202039
USER	Pokemon API Test	START	1720738202039
REQUEST		Get Pikachu	1720738202015	1720738202046	OK	 
USER	Pokemon API Test	END	1720738202049
USER	Pokemon API Test	START	1720738202049
REQUEST		Get Pikachu	1720738202008	1720738202053	OK	 
USER	Pokemon API Test	END	1720738202054
USER	Pokemon API Test	START	1720738202054
REQUEST		Get Pikachu	1720738202015	1720738202063	OK	 
USER	Pokemon API Test	END	1720738202066
USER	Pokemon API Test	START	1720738202067
REQUEST		Get Pikachu	1720738202014	1720738202064	OK	 
USER	Pokemon API Test	END	1720738202068
USER	Pokemon API Test	START	1720738202068
REQUEST		Get Pikachu	1720738202001	1720738202065	OK	 
USER	Pokemon API Test	END	1720738202069
USER	Pokemon API Test	START	1720738202069
REQUEST		Get Pikachu	1720738202014	1720738202061	OK	 
USER	Pokemon API Test	END	1720738202069
USER	Pokemon API Test	START	1720738202069
REQUEST		Get Pikachu	1720738202039	1720738202080	OK	 
USER	Pokemon API Test	END	1720738202084
USER	Pokemon API Test	START	1720738202084
REQUEST		Get Pikachu	1720738202013	1720738202085	OK	 
REQUEST		Get Pikachu	1720738202054	1720738202089	OK	 
USER	Pokemon API Test	END	1720738202089
USER	Pokemon API Test	END	1720738202089
REQUEST		Get Pikachu	1720738202039	1720738202088	OK	 
USER	Pokemon API Test	END	1720738202097
USER	Pokemon API Test	START	1720738202098
USER	Pokemon API Test	START	1720738202098
REQUEST		Get Pikachu	1720738202049	1720738202095	OK	 
USER	Pokemon API Test	END	1720738202099
USER	Pokemon API Test	START	1720738202099
USER	Pokemon API Test	START	1720738202100
REQUEST		Get Pikachu	1720738202034	1720738202104	OK	 
USER	Pokemon API Test	END	1720738202108
USER	Pokemon API Test	START	1720738202108
REQUEST		Get Pikachu	1720738202068	1720738202110	OK	 
USER	Pokemon API Test	END	1720738202115
USER	Pokemon API Test	START	1720738202115
REQUEST		Get Pikachu	1720738202069	1720738202116	OK	 
USER	Pokemon API Test	END	1720738202121
REQUEST		Get Pikachu	1720738202067	1720738202117	OK	 
REQUEST		Get Pikachu	1720738202084	1720738202121	OK	 
USER	Pokemon API Test	END	1720738202122
USER	Pokemon API Test	START	1720738202122
USER	Pokemon API Test	END	1720738202123
USER	Pokemon API Test	START	1720738202123
REQUEST		Get Pikachu	1720738202070	1720738202120	OK	 
USER	Pokemon API Test	END	1720738202124
USER	Pokemon API Test	START	1720738202124
USER	Pokemon API Test	START	1720738202125
REQUEST		Get Pikachu	1720738202098	1720738202144	OK	 
REQUEST		Get Pikachu	1720738202099	1720738202148	OK	 
REQUEST		Get Pikachu	1720738202100	1720738202150	OK	 
USER	Pokemon API Test	END	1720738202154
USER	Pokemon API Test	END	1720738202154
USER	Pokemon API Test	START	1720738202154
USER	Pokemon API Test	END	1720738202154
USER	Pokemon API Test	START	1720738202154
USER	Pokemon API Test	START	1720738202154
REQUEST		Get Pikachu	1720738202125	1720738202158	OK	 
USER	Pokemon API Test	END	1720738202159
REQUEST		Get Pikachu	1720738202100	1720738202156	OK	 
USER	Pokemon API Test	END	1720738202161
USER	Pokemon API Test	START	1720738202161
USER	Pokemon API Test	START	1720738202161
REQUEST		Get Pikachu	1720738202109	1720738202172	OK	 
USER	Pokemon API Test	END	1720738202173
REQUEST		Get Pikachu	1720738202122	1720738202169	OK	 
USER	Pokemon API Test	END	1720738202174
USER	Pokemon API Test	START	1720738202175
REQUEST		Get Pikachu	1720738202123	1720738202171	OK	 
USER	Pokemon API Test	END	1720738202175
USER	Pokemon API Test	START	1720738202175
REQUEST		Get Pikachu	1720738202125	1720738202172	OK	 
USER	Pokemon API Test	END	1720738202179
USER	Pokemon API Test	START	1720738202179
USER	Pokemon API Test	START	1720738202179
REQUEST		Get Pikachu	1720738202115	1720738202176	OK	 
USER	Pokemon API Test	END	1720738202180
USER	Pokemon API Test	START	1720738202180
REQUEST		Get Pikachu	1720738202155	1720738202197	OK	 
USER	Pokemon API Test	END	1720738202200
USER	Pokemon API Test	START	1720738202201
REQUEST		Get Pikachu	1720738202154	1720738202198	OK	 
USER	Pokemon API Test	END	1720738202202
USER	Pokemon API Test	START	1720738202202
REQUEST		Get Pikachu	1720738202154	1720738202203	OK	 
USER	Pokemon API Test	END	1720738202207
USER	Pokemon API Test	START	1720738202207
REQUEST		Get Pikachu	1720738202180	1720738202211	OK	 
USER	Pokemon API Test	END	1720738202212
USER	Pokemon API Test	START	1720738202212
REQUEST		Get Pikachu	1720738202161	1720738202229	OK	 
REQUEST		Get Pikachu	1720738202179	1720738202225	OK	 
USER	Pokemon API Test	END	1720738202230
REQUEST		Get Pikachu	1720738202180	1720738202227	OK	 
USER	Pokemon API Test	END	1720738202231
USER	Pokemon API Test	END	1720738202231
REQUEST		Get Pikachu	1720738202175	1720738202223	OK	 
USER	Pokemon API Test	END	1720738202231
USER	Pokemon API Test	START	1720738202231
USER	Pokemon API Test	START	1720738202232
USER	Pokemon API Test	START	1720738202232
USER	Pokemon API Test	START	1720738202232
REQUEST		Get Pikachu	1720738202175	1720738202239	OK	 
USER	Pokemon API Test	END	1720738202242
USER	Pokemon API Test	START	1720738202242
REQUEST		Get Pikachu	1720738202201	1720738202242	OK	 
USER	Pokemon API Test	END	1720738202246
USER	Pokemon API Test	START	1720738202246
REQUEST		Get Pikachu	1720738202202	1720738202254	OK	 
USER	Pokemon API Test	END	1720738202258
REQUEST		Get Pikachu	1720738202161	1720738202251	OK	 
USER	Pokemon API Test	END	1720738202259
USER	Pokemon API Test	START	1720738202259
REQUEST		Get Pikachu	1720738202212	1720738202258	OK	 
USER	Pokemon API Test	END	1720738202262
USER	Pokemon API Test	START	1720738202262
USER	Pokemon API Test	START	1720738202262
REQUEST		Get Pikachu	1720738202232	1720738202265	OK	 
USER	Pokemon API Test	END	1720738202267
USER	Pokemon API Test	START	1720738202267
REQUEST		Get Pikachu	1720738202207	1720738202260	OK	 
USER	Pokemon API Test	END	1720738202270
USER	Pokemon API Test	START	1720738202270
REQUEST		Get Pikachu	1720738202232	1720738202271	OK	 
USER	Pokemon API Test	END	1720738202274
USER	Pokemon API Test	START	1720738202274
REQUEST		Get Pikachu	1720738202233	1720738202277	OK	 
REQUEST		Get Pikachu	1720738202246	1720738202282	OK	 
USER	Pokemon API Test	END	1720738202283
USER	Pokemon API Test	START	1720738202283
USER	Pokemon API Test	END	1720738202284
USER	Pokemon API Test	START	1720738202284
REQUEST		Get Pikachu	1720738202233	1720738202283	OK	 
USER	Pokemon API Test	END	1720738202287
USER	Pokemon API Test	START	1720738202287
REQUEST		Get Pikachu	1720738202242	1720738202289	OK	 
USER	Pokemon API Test	END	1720738202292
USER	Pokemon API Test	START	1720738202293
REQUEST		Get Pikachu	1720738202270	1720738202304	OK	 
USER	Pokemon API Test	END	1720738202305
USER	Pokemon API Test	START	1720738202305
REQUEST		Get Pikachu	1720738202262	1720738202308	OK	 
USER	Pokemon API Test	END	1720738202311
USER	Pokemon API Test	START	1720738202311
REQUEST		Get Pikachu	1720738202263	1720738202312	OK	 
REQUEST		Get Pikachu	1720738202259	1720738202314	OK	 
USER	Pokemon API Test	END	1720738202317
USER	Pokemon API Test	START	1720738202317
USER	Pokemon API Test	END	1720738202317
USER	Pokemon API Test	START	1720738202317
REQUEST		Get Pikachu	1720738202267	1720738202315	OK	 
USER	Pokemon API Test	END	1720738202319
USER	Pokemon API Test	START	1720738202319
REQUEST		Get Pikachu	1720738202293	1720738202323	OK	 
USER	Pokemon API Test	END	1720738202323
USER	Pokemon API Test	START	1720738202324
REQUEST		Get Pikachu	1720738202274	1720738202330	OK	 
USER	Pokemon API Test	END	1720738202335
USER	Pokemon API Test	START	1720738202335
REQUEST		Get Pikachu	1720738202287	1720738202340	OK	 
USER	Pokemon API Test	END	1720738202345
USER	Pokemon API Test	START	1720738202345
REQUEST		Get Pikachu	1720738202319	1720738202353	OK	 
REQUEST		Get Pikachu	1720738202305	1720738202344	OK	 
USER	Pokemon API Test	END	1720738202354
USER	Pokemon API Test	END	1720738202354
USER	Pokemon API Test	START	1720738202354
REQUEST		Get Pikachu	1720738202284	1720738202342	OK	 
USER	Pokemon API Test	END	1720738202354
USER	Pokemon API Test	START	1720738202354
USER	Pokemon API Test	START	1720738202355
REQUEST		Get Pikachu	1720738202311	1720738202365	OK	 
REQUEST		Get Pikachu	1720738202284	1720738202356	OK	 
USER	Pokemon API Test	END	1720738202369
USER	Pokemon API Test	END	1720738202369
USER	Pokemon API Test	START	1720738202369
USER	Pokemon API Test	START	1720738202369
REQUEST		Get Pikachu	1720738202317	1720738202361	OK	 
USER	Pokemon API Test	END	1720738202372
USER	Pokemon API Test	START	1720738202372
REQUEST		Get Pikachu	1720738202318	1720738202379	OK	 
USER	Pokemon API Test	END	1720738202383
USER	Pokemon API Test	START	1720738202383
REQUEST		Get Pikachu	1720738202355	1720738202390	OK	 
USER	Pokemon API Test	END	1720738202391
USER	Pokemon API Test	START	1720738202391
REQUEST		Get Pikachu	1720738202324	1720738202386	OK	 
USER	Pokemon API Test	END	1720738202392
USER	Pokemon API Test	START	1720738202392
REQUEST		Get Pikachu	1720738202335	1720738202394	OK	 
USER	Pokemon API Test	END	1720738202399
USER	Pokemon API Test	START	1720738202399
